guid,input,output,logit,input_label,output_label
07696,0.0,0.0,3.1475276947021484,0,0
10634,0.0,0.0,3.2914581298828125,0,0
04869,0.0,0.0,3.077845811843872,0,0
00333,0.0,0.0,2.8796167373657227,0,0
08048,0.0,0.0,3.2732903957366943,0,0
07783,0.0,0.0,3.1706466674804688,0,0
12089,0.0,0.0,3.256955623626709,0,0
09467,0.0,0.0,3.1598269939422607,0,0
03322,0.0,0.0,3.2097835540771484,0,0
10715,0.0,0.0,3.250159978866577,0,0
10654,0.0,0.0,2.499246597290039,0,0
09649,0.0,0.0,3.140249252319336,0,0
09118,0.0,0.0,3.2140936851501465,0,0
04290,0.0,0.0,3.3014602661132812,0,0
12993,0.0,0.0,3.215285301208496,0,0
08522,0.0,0.0,1.925657868385315,0,0
10817,0.0,0.0,3.237217426300049,0,0
02823,0.0,0.0,3.2857909202575684,0,0
06795,0.0,0.0,2.4668593406677246,0,0
00846,0.0,0.0,2.822922706604004,0,0
06195,0.0,0.0,3.226090669631958,0,0
02930,0.0,0.0,3.1245219707489014,0,0
02808,0.0,0.0,3.205002546310425,0,0
04859,0.0,0.0,3.1980199813842773,0,0
02029,0.0,0.0,3.1867880821228027,0,0
08498,0.0,0.0,3.297287702560425,0,0
00265,0.0,0.0,2.6657445430755615,0,0
02856,0.0,0.0,3.249382495880127,0,0
12331,1.0,0.0,2.4516992568969727,1,0
12342,0.0,0.0,3.2184643745422363,0,0
04207,0.0,0.0,3.2863128185272217,0,0
00354,0.0,0.0,2.170992851257324,0,0
07521,0.0,0.0,2.975576162338257,0,0
07756,0.0,0.0,3.255166530609131,0,0
04607,0.0,0.0,3.217270851135254,0,0
11897,0.0,0.0,3.1055784225463867,0,0
05011,0.0,0.0,3.208066701889038,0,0
05544,1.0,0.0,1.742612361907959,1,0
01355,1.0,0.0,3.2447004318237305,1,0
12661,0.0,0.0,3.1445274353027344,0,0
02646,0.0,0.0,3.2415542602539062,0,0
04241,0.0,0.0,2.3192059993743896,0,0
03226,0.0,0.0,1.751360535621643,0,0
10121,0.0,0.0,0.7324654459953308,0,0
00657,1.0,0.0,1.9697457551956177,1,0
12431,0.0,0.0,2.8450090885162354,0,0
02906,0.0,0.0,3.2817227840423584,0,0
07525,0.0,0.0,2.7306461334228516,0,0
03149,0.0,0.0,3.2864952087402344,0,0
10524,0.0,0.0,2.8180084228515625,0,0
04095,0.0,0.0,3.276547908782959,0,0
11027,0.0,0.0,3.250086784362793,0,0
01181,0.0,0.0,3.2505931854248047,0,0
10118,0.0,0.0,1.5544861555099487,0,0
07579,0.0,0.0,3.184979200363159,0,0
11600,0.0,0.0,3.2821288108825684,0,0
12545,0.0,0.0,3.2593636512756348,0,0
09254,0.0,0.0,3.21364164352417,0,0
07006,0.0,0.0,2.650362491607666,0,0
06444,0.0,0.0,3.224327325820923,0,0
12732,0.0,0.0,2.885202407836914,0,0
07096,0.0,0.0,3.280266761779785,0,0
04319,0.0,0.0,3.284797191619873,0,0
04783,0.0,0.0,3.2930920124053955,0,0
05062,1.0,0.0,2.334228038787842,1,0
02240,0.0,0.0,3.1769299507141113,0,0
00695,0.0,0.0,3.0822267532348633,0,0
05162,0.0,1.0,1.0272679328918457,0,1
07613,0.0,0.0,3.2825067043304443,0,0
01514,0.0,0.0,3.269289493560791,0,0
01242,0.0,0.0,3.0483591556549072,0,0
10364,0.0,0.0,3.255290985107422,0,0
04371,0.0,0.0,1.8779243230819702,0,0
03630,0.0,0.0,1.8556734323501587,0,0
05854,1.0,1.0,2.0151710510253906,1,1
10630,0.0,0.0,0.7542230486869812,0,0
11047,0.0,0.0,3.2978129386901855,0,0
01002,0.0,0.0,3.1819264888763428,0,0
07922,0.0,0.0,3.295602798461914,0,0
09304,0.0,0.0,3.29664945602417,0,0
03799,0.0,0.0,0.9822275042533875,0,0
02400,0.0,0.0,3.29141902923584,0,0
04189,0.0,0.0,3.0665736198425293,0,0
02003,0.0,0.0,3.281306743621826,0,0
09837,0.0,0.0,3.2119345664978027,0,0
00241,0.0,0.0,3.2653989791870117,0,0
10598,0.0,0.0,2.4778480529785156,0,0
07327,1.0,1.0,2.10975980758667,1,1
03889,0.0,0.0,3.3033530712127686,0,0
12268,0.0,0.0,3.21718168258667,0,0
02670,0.0,0.0,3.2701637744903564,0,0
09740,0.0,0.0,2.697783946990967,0,0
05256,0.0,0.0,3.129236936569214,0,0
10510,1.0,1.0,0.5526792407035828,1,1
06741,1.0,0.0,2.0326457023620605,1,0
05809,0.0,0.0,3.119959831237793,0,0
09574,0.0,0.0,1.662455677986145,0,0
01888,0.0,0.0,2.1032662391662598,0,0
08248,0.0,0.0,3.2942144870758057,0,0
08207,0.0,0.0,2.838782548904419,0,0
05767,0.0,0.0,3.200564384460449,0,0
09337,0.0,0.0,3.0732126235961914,0,0
06139,0.0,0.0,2.0971288681030273,0,0
02338,0.0,0.0,3.005092144012451,0,0
11133,0.0,0.0,3.271780014038086,0,0
02546,0.0,0.0,3.2441678047180176,0,0
12234,0.0,0.0,3.2554283142089844,0,0
03136,0.0,0.0,3.100844144821167,0,0
09701,0.0,0.0,3.2175025939941406,0,0
04444,0.0,0.0,2.5259103775024414,0,0
12434,1.0,0.0,1.2929884195327759,1,0
09441,0.0,0.0,3.2565760612487793,0,0
12991,0.0,0.0,3.121793508529663,0,0
01947,0.0,0.0,3.2791638374328613,0,0
01412,0.0,0.0,3.290289878845215,0,0
04106,0.0,0.0,3.254129409790039,0,0
07865,0.0,0.0,3.2939999103546143,0,0
05617,0.0,0.0,3.2508771419525146,0,0
02519,0.0,0.0,3.30214262008667,0,0
08827,0.0,0.0,3.232820749282837,0,0
11464,0.0,0.0,3.0665392875671387,0,0
10072,0.0,0.0,3.1807825565338135,0,0
10699,0.0,0.0,3.3044042587280273,0,0
01095,0.0,0.0,3.133212089538574,0,0
02395,0.0,0.0,2.470451593399048,0,0
05194,0.0,0.0,3.131791353225708,0,0
08762,1.0,1.0,3.093759536743164,1,1
11279,0.0,0.0,3.051626205444336,0,0
04743,0.0,0.0,3.0438637733459473,0,0
12332,0.0,0.0,3.2315824031829834,0,0
05301,0.0,0.0,3.273435354232788,0,0
02622,0.0,0.0,3.257485866546631,0,0
08642,0.0,0.0,3.1892595291137695,0,0
09547,0.0,0.0,3.08628511428833,0,0
08851,1.0,0.0,0.4321792423725128,1,0
02257,0.0,0.0,3.185610771179199,0,0
00910,0.0,0.0,3.193502426147461,0,0
03267,1.0,1.0,2.9893441200256348,1,1
02339,0.0,0.0,3.1600050926208496,0,0
12571,0.0,0.0,2.8539819717407227,0,0
05625,0.0,0.0,3.2793490886688232,0,0
08462,0.0,0.0,3.1143624782562256,0,0
02745,0.0,0.0,1.4913629293441772,0,0
10929,0.0,0.0,3.2709059715270996,0,0
08081,1.0,1.0,2.443594455718994,1,1
08771,0.0,0.0,2.79738187789917,0,0
02897,0.0,0.0,3.197866916656494,0,0
04462,0.0,0.0,3.29463267326355,0,0
07102,0.0,0.0,3.2975358963012695,0,0
08238,1.0,0.0,3.032254695892334,1,0
01914,0.0,0.0,3.2053680419921875,0,0
03287,0.0,0.0,3.252488613128662,0,0
03047,0.0,0.0,3.213451623916626,0,0
08902,1.0,1.0,3.1389784812927246,1,1
09917,1.0,1.0,3.099397659301758,1,1
10537,0.0,0.0,3.1163177490234375,0,0
11229,0.0,0.0,3.291421890258789,0,0
10434,0.0,0.0,3.21348237991333,0,0
07810,1.0,1.0,3.1073601245880127,1,1
07081,0.0,0.0,3.1295173168182373,0,0
11125,0.0,0.0,3.107882499694824,0,0
07655,1.0,0.0,1.3590928316116333,1,0
13054,0.0,0.0,3.284656047821045,0,0
04282,0.0,0.0,2.9925432205200195,0,0
08061,0.0,0.0,3.259091377258301,0,0
11298,0.0,0.0,3.255411148071289,0,0
00293,0.0,0.0,3.024240016937256,0,0
12285,0.0,0.0,3.167168378829956,0,0
06917,0.0,0.0,2.4677317142486572,0,0
10971,0.0,0.0,3.2411813735961914,0,0
07490,0.0,0.0,3.139324188232422,0,0
05479,0.0,0.0,3.2105953693389893,0,0
03745,0.0,0.0,1.8359375,0,0
06026,0.0,0.0,2.952927827835083,0,0
04616,0.0,0.0,3.240973949432373,0,0
06888,0.0,0.0,3.2731661796569824,0,0
00012,0.0,0.0,3.294271469116211,0,0
04158,0.0,0.0,3.225572109222412,0,0
01940,0.0,0.0,3.07265305519104,0,0
04755,0.0,0.0,1.4944626092910767,0,0
09934,0.0,1.0,2.895993947982788,0,1
05493,0.0,0.0,3.3055737018585205,0,0
06224,0.0,0.0,3.1747310161590576,0,0
12317,0.0,0.0,3.1697885990142822,0,0
02517,0.0,0.0,3.2950947284698486,0,0
09921,0.0,0.0,2.5803637504577637,0,0
11769,0.0,0.0,1.3553624153137207,0,0
02130,0.0,0.0,2.1501810550689697,0,0
01983,0.0,0.0,2.8580784797668457,0,0
10020,0.0,0.0,3.22597074508667,0,0
07158,0.0,0.0,3.0816173553466797,0,0
01584,0.0,0.0,3.2707581520080566,0,0
09874,0.0,0.0,1.5064669847488403,0,0
11108,0.0,0.0,3.28336763381958,0,0
01848,0.0,0.0,3.2721762657165527,0,0
11374,0.0,0.0,2.2977402210235596,0,0
10816,0.0,0.0,3.296278476715088,0,0
04774,0.0,0.0,3.2205991744995117,0,0
05538,0.0,0.0,3.2452926635742188,0,0
06526,0.0,0.0,2.787099838256836,0,0
09213,0.0,0.0,3.240969181060791,0,0
02696,0.0,0.0,3.29571533203125,0,0
02715,0.0,0.0,3.2599639892578125,0,0
06210,0.0,0.0,3.271824598312378,0,0
05967,0.0,0.0,3.2733566761016846,0,0
02863,0.0,0.0,3.1771445274353027,0,0
08054,0.0,0.0,3.197209358215332,0,0
12039,0.0,0.0,3.1240711212158203,0,0
12452,0.0,0.0,3.1745779514312744,0,0
12340,0.0,0.0,3.1329586505889893,0,0
00802,0.0,0.0,3.292703151702881,0,0
01139,0.0,0.0,3.2383193969726562,0,0
08797,0.0,0.0,3.2953481674194336,0,0
11661,0.0,0.0,3.2374987602233887,0,0
00384,0.0,0.0,3.0932235717773438,0,0
07715,1.0,1.0,3.116290330886841,1,1
04193,0.0,0.0,3.2579872608184814,0,0
02764,0.0,0.0,3.3065075874328613,0,0
12612,1.0,1.0,1.9238849878311157,1,1
00871,0.0,0.0,3.1219820976257324,0,0
04953,0.0,0.0,3.253988027572632,0,0
03356,0.0,0.0,1.93703031539917,0,0
07176,0.0,0.0,3.2982544898986816,0,0
12761,0.0,0.0,1.9408183097839355,0,0
08588,0.0,0.0,2.524707794189453,0,0
07051,0.0,0.0,3.2198195457458496,0,0
05069,0.0,0.0,3.2093539237976074,0,0
03723,1.0,1.0,2.882205009460449,1,1
01721,0.0,0.0,3.2841808795928955,0,0
05441,1.0,0.0,1.2033947706222534,1,0
12158,0.0,0.0,3.2839274406433105,0,0
00746,0.0,0.0,0.42462730407714844,0,0
03218,0.0,0.0,2.1012063026428223,0,0
00021,0.0,0.0,3.071051836013794,0,0
13181,0.0,0.0,3.0394773483276367,0,0
08487,0.0,0.0,3.2597289085388184,0,0
00307,0.0,0.0,3.2253589630126953,0,0
00671,0.0,0.0,3.2904767990112305,0,0
05465,0.0,0.0,2.17144775390625,0,0
01223,0.0,0.0,3.187046527862549,0,0
00215,0.0,0.0,1.7226253747940063,0,0
03451,0.0,0.0,3.2934730052948,0,0
04787,1.0,0.0,2.8361682891845703,1,0
13107,0.0,0.0,3.1995012760162354,0,0
04018,0.0,0.0,3.26928973197937,0,0
13126,0.0,0.0,3.1165058612823486,0,0
07048,0.0,0.0,0.4656308591365814,0,0
01385,0.0,0.0,3.0822324752807617,0,0
03559,0.0,0.0,3.2363226413726807,0,0
01757,0.0,0.0,3.1756324768066406,0,0
06912,1.0,0.0,0.38826918601989746,1,0
03958,0.0,0.0,3.218329668045044,0,0
00771,0.0,0.0,3.2220048904418945,0,0
08263,0.0,0.0,3.2632524967193604,0,0
00748,0.0,1.0,0.2862456142902374,0,1
02840,1.0,1.0,1.064134955406189,1,1
04986,0.0,0.0,3.224897861480713,0,0
05920,0.0,0.0,3.1109442710876465,0,0
09776,0.0,0.0,2.812577962875366,0,0
05334,0.0,0.0,3.2850027084350586,0,0
00790,0.0,0.0,3.2727062702178955,0,0
08271,0.0,0.0,3.291175365447998,0,0
08091,0.0,0.0,3.2915573120117188,0,0
07109,0.0,0.0,3.1213576793670654,0,0
09201,0.0,0.0,3.1932930946350098,0,0
12489,0.0,0.0,3.295398712158203,0,0
02656,0.0,0.0,3.234833002090454,0,0
06527,0.0,0.0,3.190234661102295,0,0
11844,0.0,0.0,3.1359329223632812,0,0
08260,0.0,0.0,3.0999302864074707,0,0
10666,0.0,0.0,3.257338523864746,0,0
02720,0.0,0.0,3.0558457374572754,0,0
01248,0.0,0.0,3.298800468444824,0,0
12406,0.0,0.0,2.507038116455078,0,0
08104,0.0,0.0,2.9200236797332764,0,0
05222,0.0,0.0,3.2675039768218994,0,0
12169,0.0,0.0,3.261270046234131,0,0
12155,0.0,0.0,3.127007484436035,0,0
09982,0.0,0.0,3.1669249534606934,0,0
01031,0.0,0.0,3.110006809234619,0,0
03565,0.0,0.0,3.147054672241211,0,0
10439,0.0,0.0,3.2348990440368652,0,0
07280,0.0,0.0,3.2528090476989746,0,0
03148,0.0,0.0,3.2336173057556152,0,0
00108,0.0,0.0,3.252030849456787,0,0
02028,0.0,0.0,3.130558967590332,0,0
10922,0.0,0.0,3.2051069736480713,0,0
06458,0.0,0.0,3.1335532665252686,0,0
03802,0.0,0.0,3.093540906906128,0,0
09098,0.0,0.0,3.2239978313446045,0,0
10828,0.0,0.0,2.481987237930298,0,0
01628,0.0,0.0,1.3324452638626099,0,0
01567,0.0,0.0,3.2942371368408203,0,0
03108,0.0,0.0,3.2201662063598633,0,0
05857,0.0,0.0,3.2966959476470947,0,0
10500,0.0,0.0,3.2486414909362793,0,0
01024,1.0,1.0,2.3085427284240723,1,1
12404,0.0,0.0,3.2178444862365723,0,0
06346,0.0,0.0,3.2701241970062256,0,0
05074,0.0,0.0,3.09708833694458,0,0
01213,0.0,0.0,2.3402647972106934,0,0
01548,0.0,0.0,3.0441408157348633,0,0
12437,1.0,1.0,1.6489179134368896,1,1
00821,0.0,0.0,3.3042540550231934,0,0
08626,0.0,0.0,3.2885849475860596,0,0
02235,0.0,0.0,3.280550956726074,0,0
09984,0.0,0.0,3.3008205890655518,0,0
09353,0.0,0.0,3.2372634410858154,0,0
07387,0.0,0.0,3.257014751434326,0,0
09852,0.0,0.0,3.172420024871826,0,0
00521,0.0,0.0,3.26389217376709,0,0
09724,0.0,0.0,3.0054128170013428,0,0
05976,1.0,1.0,3.1637203693389893,1,1
02784,0.0,0.0,3.175973415374756,0,0
04562,0.0,0.0,3.289684534072876,0,0
12323,0.0,0.0,3.285796642303467,0,0
11098,0.0,0.0,3.2717084884643555,0,0
09209,0.0,0.0,3.2499990463256836,0,0
07952,0.0,0.0,3.282531976699829,0,0
09951,0.0,0.0,3.2696475982666016,0,0
08595,0.0,0.0,3.2047576904296875,0,0
09462,0.0,0.0,3.178007125854492,0,0
07968,0.0,0.0,3.196258544921875,0,0
05132,0.0,0.0,3.114225149154663,0,0
03721,0.0,0.0,1.992631435394287,0,0
03311,0.0,0.0,3.1951088905334473,0,0
04179,0.0,0.0,3.1973676681518555,0,0
10048,0.0,0.0,3.2927041053771973,0,0
02891,0.0,0.0,3.2880725860595703,0,0
12005,0.0,0.0,3.277430534362793,0,0
12611,0.0,0.0,3.2731010913848877,0,0
09887,0.0,0.0,3.2706265449523926,0,0
05509,0.0,0.0,3.2498841285705566,0,0
09838,0.0,0.0,2.9809529781341553,0,0
10522,0.0,0.0,3.2523279190063477,0,0
06862,0.0,0.0,3.2204999923706055,0,0
02992,0.0,0.0,3.2136712074279785,0,0
05015,0.0,0.0,3.2875187397003174,0,0
10618,0.0,0.0,3.2723255157470703,0,0
00760,0.0,0.0,3.298218250274658,0,0
02467,0.0,0.0,1.4623478651046753,0,0
01137,0.0,0.0,3.0941805839538574,0,0
10464,0.0,0.0,3.2125754356384277,0,0
06517,0.0,0.0,2.7069971561431885,0,0
05247,0.0,0.0,1.7040621042251587,0,0
06607,0.0,0.0,3.201920509338379,0,0
11148,0.0,0.0,2.854311943054199,0,0
11235,1.0,1.0,3.080846071243286,1,1
11649,0.0,0.0,3.2737958431243896,0,0
07404,0.0,0.0,3.303316831588745,0,0
05507,1.0,0.0,2.5211315155029297,1,0
04063,0.0,0.0,2.9664125442504883,0,0
05911,0.0,0.0,3.2876110076904297,0,0
02568,0.0,0.0,3.2669098377227783,0,0
08733,0.0,0.0,3.132315158843994,0,0
11939,0.0,0.0,3.30711030960083,0,0
09475,0.0,0.0,2.126725673675537,0,0
09947,0.0,0.0,3.2548694610595703,0,0
07276,0.0,0.0,2.014392614364624,0,0
05206,0.0,0.0,3.2684736251831055,0,0
10734,0.0,0.0,3.14823055267334,0,0
00788,0.0,1.0,0.5844876766204834,0,1
06085,0.0,0.0,2.774963855743408,0,0
11890,0.0,0.0,2.9079458713531494,0,0
06722,0.0,0.0,3.302347421646118,0,0
09382,0.0,0.0,3.1649556159973145,0,0
05335,0.0,0.0,3.1311216354370117,0,0
10182,0.0,0.0,3.2836031913757324,0,0
07093,0.0,0.0,2.7947592735290527,0,0
01754,0.0,0.0,2.776902437210083,0,0
12226,0.0,0.0,3.1990647315979004,0,0
12046,0.0,0.0,3.2507424354553223,0,0
01044,0.0,0.0,3.1951584815979004,0,0
07030,0.0,0.0,2.3100433349609375,0,0
06618,0.0,0.0,3.17057466506958,0,0
08228,0.0,0.0,3.203608751296997,0,0
09144,0.0,0.0,3.2576375007629395,0,0
01610,0.0,0.0,3.2016186714172363,0,0
01285,1.0,1.0,3.140655040740967,1,1
10612,0.0,0.0,3.220137119293213,0,0
01938,0.0,0.0,3.2429428100585938,0,0
09696,0.0,0.0,2.781165838241577,0,0
07407,0.0,0.0,3.059173822402954,0,0
09437,0.0,0.0,3.2895963191986084,0,0
00705,0.0,0.0,3.116068124771118,0,0
03015,0.0,0.0,3.188047409057617,0,0
11253,0.0,0.0,3.2633256912231445,0,0
09327,0.0,0.0,2.1063575744628906,0,0
05602,0.0,0.0,3.044922351837158,0,0
03274,0.0,0.0,3.263072967529297,0,0
04958,0.0,0.0,2.534566879272461,0,0
08651,0.0,0.0,3.2783713340759277,0,0
12719,0.0,0.0,3.2963931560516357,0,0
10521,1.0,1.0,3.1124379634857178,1,1
08756,0.0,0.0,3.164187431335449,0,0
06215,0.0,0.0,3.245810031890869,0,0
06991,0.0,0.0,3.1664600372314453,0,0
05952,0.0,0.0,3.28534197807312,0,0
02276,0.0,0.0,3.2389607429504395,0,0
07483,0.0,0.0,3.1964476108551025,0,0
10599,0.0,0.0,3.2874410152435303,0,0
03626,0.0,0.0,3.1733105182647705,0,0
06239,0.0,0.0,3.210789680480957,0,0
00092,1.0,1.0,3.1497347354888916,1,1
10689,0.0,0.0,2.808743953704834,0,0
02630,0.0,0.0,3.2532615661621094,0,0
10420,0.0,0.0,3.2403783798217773,0,0
12192,0.0,0.0,2.555943250656128,0,0
07040,0.0,0.0,3.2992587089538574,0,0
07874,0.0,0.0,3.1327686309814453,0,0
06737,0.0,0.0,3.296196937561035,0,0
10287,0.0,0.0,3.2796308994293213,0,0
02427,0.0,0.0,3.2220239639282227,0,0
07811,0.0,0.0,3.1287333965301514,0,0
11522,1.0,0.0,1.1290068626403809,1,0
01660,0.0,0.0,3.2597897052764893,0,0
03841,0.0,0.0,3.2986056804656982,0,0
10313,0.0,0.0,1.6584981679916382,0,0
12846,0.0,0.0,2.974742889404297,0,0
04312,0.0,0.0,3.275125503540039,0,0
07892,0.0,0.0,3.2814550399780273,0,0
03260,0.0,0.0,3.1948001384735107,0,0
12849,0.0,0.0,3.258091449737549,0,0
04032,0.0,0.0,3.2840068340301514,0,0
00197,0.0,0.0,3.1256933212280273,0,0
01280,0.0,0.0,3.0923209190368652,0,0
08740,0.0,0.0,3.1695261001586914,0,0
07598,0.0,0.0,3.2960057258605957,0,0
11315,0.0,0.0,3.290504217147827,0,0
05531,0.0,0.0,2.8648600578308105,0,0
05138,1.0,1.0,2.9870176315307617,1,1
09805,0.0,0.0,3.2997560501098633,0,0
07766,0.0,0.0,1.9888569116592407,0,0
09184,0.0,0.0,3.283682107925415,0,0
01364,0.0,0.0,3.2978532314300537,0,0
05815,0.0,0.0,3.248748779296875,0,0
12177,0.0,0.0,3.2754344940185547,0,0
07099,0.0,0.0,3.2574589252471924,0,0
04103,0.0,0.0,3.241394281387329,0,0
01246,0.0,0.0,2.901946544647217,0,0
02456,0.0,0.0,3.0087132453918457,0,0
00898,0.0,0.0,2.4108216762542725,0,0
06718,0.0,0.0,3.2910966873168945,0,0
00030,0.0,0.0,3.2251803874969482,0,0
12416,0.0,0.0,2.5617709159851074,0,0
00347,0.0,0.0,3.25777530670166,0,0
05379,0.0,0.0,3.1495532989501953,0,0
09515,0.0,0.0,2.0629501342773438,0,0
10354,0.0,0.0,3.193044900894165,0,0
09176,0.0,0.0,0.3134230077266693,0,0
02248,0.0,0.0,3.2283031940460205,0,0
13121,1.0,1.0,3.076193332672119,1,1
10744,0.0,0.0,3.1978960037231445,0,0
10016,0.0,0.0,3.0831782817840576,0,0
05026,0.0,0.0,2.6706795692443848,0,0
08163,0.0,0.0,3.265977621078491,0,0
06141,0.0,0.0,3.2805819511413574,0,0
10109,0.0,0.0,3.1354050636291504,0,0
00379,0.0,0.0,3.2486984729766846,0,0
00881,0.0,0.0,3.2163748741149902,0,0
09044,0.0,0.0,3.229015827178955,0,0
06208,1.0,0.0,3.21340012550354,1,0
02031,0.0,0.0,2.9787464141845703,0,0
06299,0.0,0.0,2.875185489654541,0,0
10282,0.0,0.0,3.1332082748413086,0,0
03324,0.0,0.0,3.1963443756103516,0,0
03144,0.0,0.0,3.2897887229919434,0,0
13021,0.0,0.0,3.309197187423706,0,0
09949,0.0,0.0,3.169978380203247,0,0
11403,0.0,0.0,3.0699613094329834,0,0
11620,0.0,0.0,3.2938761711120605,0,0
01853,0.0,0.0,3.1430182456970215,0,0
04649,0.0,0.0,3.229160785675049,0,0
10092,0.0,0.0,3.3058395385742188,0,0
10835,0.0,0.0,2.0504868030548096,0,0
01830,0.0,0.0,2.226902484893799,0,0
06908,0.0,0.0,2.336679697036743,0,0
03290,0.0,0.0,3.1397759914398193,0,0
06150,0.0,0.0,3.1439361572265625,0,0
01195,1.0,0.0,2.927020788192749,1,0
02718,0.0,0.0,2.617778778076172,0,0
13119,0.0,0.0,2.915823459625244,0,0
04877,0.0,0.0,2.9887468814849854,0,0
04806,1.0,1.0,3.116809844970703,1,1
05681,0.0,0.0,2.217923879623413,0,0
07398,0.0,0.0,3.2722115516662598,0,0
04159,0.0,0.0,1.5836349725723267,0,0
13123,0.0,0.0,3.2804360389709473,0,0
11988,0.0,0.0,3.2755777835845947,0,0
